name1,name,value,name1_id,name_id,name1_reclamation,name_reclamation,age,sampling_yr,assembly
BN99A1_A2,BN99A1_B1,-0.00228749085312889,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_A2,BN99A1_B2,-1.59931913586684,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_A2,BN99A1_B3,-2.44111839684392,1999,1999,biosolids,biosolids,19,2018,1
BN99A1_A2,BN99A1_C1,-0.643768698919483,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_A2,BN99A1_C2,-0.202145645765907,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_A2,BN99A1_C3,-1.84262628755659,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_A2,BN99B_A1,-1.02261428267383,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_A2,BN99B_A2,-0.445553437051076,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_A2,BN99B_A3,-1.99844755024138,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_A2,BN99B_B1,-0.692583676512817,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_A2,BN99B_B2,-0.843022221147513,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_A2,BN99B_B3,-1.10349295979208,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_A2,BN99B_C1,-0.811149524927372,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_A2,BN99B_C2,-0.981218509486892,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_A2,BN99B_C3,-0.841328614028478,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_A3,BN99A1_A1,-1.99648991027489,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_A3,BN99A1_A2,-1.85078982296242,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_A3,BN99A1_B1,0.306269340398167,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_A3,BN99A1_B2,-2.14692719078816,1999,1999,biosolids,biosolids,19,2018,1
BN99A1_A3,BN99A1_B3,-1.34210781494421,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_A3,BN99A1_C1,-0.692374460664605,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_A3,BN99A1_C2,-0.537478357424694,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_A3,BN99A1_C3,-1.77456483957432,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_A3,BN99B_A1,-1.96637943487041,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_A3,BN99B_A2,-1.53681687588426,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_A3,BN99B_A3,-1.95757262002374,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_A3,BN99B_B1,-1.10193893165812,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_A3,BN99B_B2,-1.98591505762683,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_A3,BN99B_B3,-1.1343199013566,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_A3,BN99B_C1,-0.94208158552632,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_A3,BN99B_C2,-1.2448302632511,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_A3,BN99B_C3,-0.440293003933,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B1,BN99A1_A1,-0.490711842771137,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B1,BN99A1_A2,-0.00228749085312889,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B1,BN99A1_A3,0.306269340398167,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B1,BN99A1_B2,0.905969812366309,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B1,BN99A1_B3,-0.861611683678364,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B1,BN99A1_C1,-1.86094921171348,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B1,BN99A1_C2,-1.99667053047727,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B1,BN99A1_C3,0.0439909956229325,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B1,BN99B_A1,0.052502134462076,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B1,BN99B_A2,3.78812566952763,1999,1999,biosolids,biosolids,19,2018,1
BN99A1_B1,BN99B_A3,1.77499036330739,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B1,BN99B_B1,1.31441897866835,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B1,BN99B_B2,1.48144261123864,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B1,BN99B_B3,0.999923563965289,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B1,BN99B_C1,1.18546697575559,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B1,BN99B_C2,0.582167055270462,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B1,BN99B_C3,1.15931709046586,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B2,BN99A1_A1,-2.0498767226348,1999,1999,biosolids,biosolids,19,2018,1
BN99A1_B2,BN99A1_A2,-1.59931913586684,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B2,BN99A1_A3,-2.14692719078816,1999,1999,biosolids,biosolids,19,2018,1
BN99A1_B2,BN99A1_B1,0.905969812366309,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B2,BN99A1_B3,-1.82623501830582,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B2,BN99A1_C1,-0.989029412288738,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B2,BN99A1_C2,0.445370765903559,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B2,BN99A1_C3,-2.32019699422291,1999,1999,biosolids,biosolids,19,2018,1
BN99A1_B2,BN99B_A1,-2.09814469674482,1999,1999,biosolids,biosolids,19,2018,1
BN99A1_B2,BN99B_A2,-1.98922714409904,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B2,BN99B_A3,-1.66843816238789,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B2,BN99B_B1,-1.66001112009131,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B2,BN99B_B2,-1.8815164069481,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B2,BN99B_B3,-1.60161921514531,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B2,BN99B_C1,-1.04831359036429,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B2,BN99B_C2,-1.45142958521616,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B2,BN99B_C3,-1.11159266027312,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B3,BN99A1_A1,-1.27560046519993,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B3,BN99A1_A2,-2.44111839684392,1999,1999,biosolids,biosolids,19,2018,1
BN99A1_B3,BN99A1_A3,-1.34210781494421,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B3,BN99A1_B1,-0.861611683678364,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B3,BN99A1_B2,-1.82623501830582,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B3,BN99A1_C1,-2.05132751930943,1999,1999,biosolids,biosolids,19,2018,1
BN99A1_B3,BN99A1_C2,-1.25804193296235,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B3,BN99A1_C3,-2.62382825279812,1999,1999,biosolids,biosolids,19,2018,1
BN99A1_B3,BN99B_A1,-1.11767459113641,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B3,BN99B_A2,-0.203944307067147,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B3,BN99B_A3,-1.16328840308924,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B3,BN99B_B1,-1.25385357947837,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B3,BN99B_B2,-1.13466841125963,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B3,BN99B_B3,-2.03647920291038,1999,1999,biosolids,biosolids,19,2018,1
BN99A1_B3,BN99B_C1,-1.266083091257,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B3,BN99B_C2,-1.56912002938494,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_B3,BN99B_C3,-1.4970580153621,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C1,BN99A1_A1,-1.40370679076921,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C1,BN99A1_A2,-0.643768698919483,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C1,BN99A1_A3,-0.692374460664605,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C1,BN99A1_B1,-1.86094921171348,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C1,BN99A1_B2,-0.989029412288738,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C1,BN99A1_B3,-2.05132751930943,1999,1999,biosolids,biosolids,19,2018,1
BN99A1_C1,BN99A1_C2,-2.80752547694582,1999,1999,biosolids,biosolids,19,2018,1
BN99A1_C1,BN99A1_C3,-0.881116505951839,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C1,BN99B_A1,-0.426011484904325,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C1,BN99B_A2,1.05130802000886,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C1,BN99B_A3,-1.43578287357709,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C1,BN99B_B1,-0.310094915477018,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C1,BN99B_B2,0.389730297542566,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C1,BN99B_B3,-0.0131951279113709,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C1,BN99B_C1,-0.333395601400131,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C1,BN99B_C2,-1.75882152611287,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C1,BN99B_C3,-1.19213241884157,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C2,BN99A1_A1,-0.895898888938939,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C2,BN99A1_A2,-0.202145645765907,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C2,BN99A1_A3,-0.537478357424694,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C2,BN99A1_B1,-1.99667053047727,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C2,BN99A1_B2,0.445370765903559,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C2,BN99A1_B3,-1.25804193296235,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C2,BN99A1_C1,-2.80752547694582,1999,1999,biosolids,biosolids,19,2018,1
BN99A1_C2,BN99A1_C3,-0.396559325758821,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C2,BN99B_A1,-0.368731875473017,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C2,BN99B_A2,3.63156555300867,1999,1999,biosolids,biosolids,19,2018,1
BN99A1_C2,BN99B_A3,2.33054658983015,1999,1999,biosolids,biosolids,19,2018,1
BN99A1_C2,BN99B_B1,0.899356598958065,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C2,BN99B_B2,1.68505590665696,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C2,BN99B_B3,0.532718052064016,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C2,BN99B_C1,0.598293113108001,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C2,BN99B_C2,0.778229904502924,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C2,BN99B_C3,0.532513983182692,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C3,BN99A1_A1,-1.94568012233568,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C3,BN99A1_A2,-1.84262628755659,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C3,BN99A1_A3,-1.77456483957432,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C3,BN99A1_B1,0.0439909956229325,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C3,BN99A1_B2,-2.32019699422291,1999,1999,biosolids,biosolids,19,2018,1
BN99A1_C3,BN99A1_B3,-2.62382825279812,1999,1999,biosolids,biosolids,19,2018,1
BN99A1_C3,BN99A1_C1,-0.881116505951839,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C3,BN99A1_C2,-0.396559325758821,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C3,BN99B_A1,-2.09380625160818,1999,1999,biosolids,biosolids,19,2018,1
BN99A1_C3,BN99B_A2,-1.31382552375688,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C3,BN99B_A3,-1.61070715033885,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C3,BN99B_B1,-1.10188435056964,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C3,BN99B_B2,-1.49365426608216,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C3,BN99B_B3,-1.56900415285594,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C3,BN99B_C1,-1.14081367649534,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C3,BN99B_C2,-1.66321545154231,1999,1999,biosolids,biosolids,19,2018,0
BN99A1_C3,BN99B_C3,-0.994624193344747,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A1,BN99A1_A1,-1.89252769222449,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A1,BN99A1_A2,-1.02261428267383,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A1,BN99A1_A3,-1.96637943487041,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A1,BN99A1_B1,0.052502134462076,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A1,BN99A1_B2,-2.09814469674482,1999,1999,biosolids,biosolids,19,2018,1
BN99B_A1,BN99A1_B3,-1.11767459113641,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A1,BN99A1_C1,-0.426011484904325,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A1,BN99A1_C2,-0.368731875473017,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A1,BN99A1_C3,-2.09380625160818,1999,1999,biosolids,biosolids,19,2018,1
BN99B_A1,BN99B_A2,-1.10388205854851,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A1,BN99B_A3,-1.28652681284743,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A1,BN99B_B1,-1.9301104824628,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A1,BN99B_B2,-1.87336438351264,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A1,BN99B_B3,-1.73194594635847,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A1,BN99B_C1,-1.47879201086541,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A1,BN99B_C2,-0.959580504587183,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A1,BN99B_C3,-0.959806710890796,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A2,BN99A1_A1,-1.18616931818149,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A2,BN99A1_A2,-0.445553437051076,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A2,BN99A1_A3,-1.53681687588426,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A2,BN99A1_B1,3.78812566952763,1999,1999,biosolids,biosolids,19,2018,1
BN99B_A2,BN99A1_B2,-1.98922714409904,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A2,BN99A1_B3,-0.203944307067147,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A2,BN99A1_C1,1.05130802000886,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A2,BN99A1_C2,3.63156555300867,1999,1999,biosolids,biosolids,19,2018,1
BN99B_A2,BN99A1_C3,-1.31382552375688,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A2,BN99B_A1,-1.10388205854851,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A2,BN99B_A3,-1.29121563193117,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A2,BN99B_B1,-1.23415251012374,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A2,BN99B_B2,-1.49611796645511,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A2,BN99B_B3,-1.25668822837012,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A2,BN99B_C1,-1.33900216337773,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A2,BN99B_C2,-0.834707104350669,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A2,BN99B_C3,-1.03691142283321,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A3,BN99A1_A1,-0.682159876881583,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A3,BN99A1_A2,-1.99844755024138,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A3,BN99A1_A3,-1.95757262002374,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A3,BN99A1_B1,1.77499036330739,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A3,BN99A1_B2,-1.66843816238789,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A3,BN99A1_B3,-1.16328840308924,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A3,BN99A1_C1,-1.43578287357709,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A3,BN99A1_C2,2.33054658983015,1999,1999,biosolids,biosolids,19,2018,1
BN99B_A3,BN99A1_C3,-1.61070715033885,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A3,BN99B_A1,-1.28652681284743,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A3,BN99B_A2,-1.29121563193117,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A3,BN99B_B1,-1.70445336739377,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A3,BN99B_B2,-1.50875655005442,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A3,BN99B_B3,-1.89546119363239,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A3,BN99B_C1,-2.03357779110757,1999,1999,biosolids,biosolids,19,2018,1
BN99B_A3,BN99B_C2,-1.88391806735972,1999,1999,biosolids,biosolids,19,2018,0
BN99B_A3,BN99B_C3,-1.95174952667174,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B1,BN99A1_A1,-1.65745426454438,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B1,BN99A1_A2,-0.692583676512817,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B1,BN99A1_A3,-1.10193893165812,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B1,BN99A1_B1,1.31441897866835,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B1,BN99A1_B2,-1.66001112009131,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B1,BN99A1_B3,-1.25385357947837,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B1,BN99A1_C1,-0.310094915477018,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B1,BN99A1_C2,0.899356598958065,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B1,BN99A1_C3,-1.10188435056964,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B1,BN99B_A1,-1.9301104824628,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B1,BN99B_A2,-1.23415251012374,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B1,BN99B_A3,-1.70445336739377,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B1,BN99B_B2,-1.96006191980233,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B1,BN99B_B3,-0.908864727711106,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B1,BN99B_C1,-0.800438663634394,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B1,BN99B_C2,-1.82972322301932,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B1,BN99B_C3,-1.68071795659134,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B2,BN99A1_A1,-1.61268001692071,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B2,BN99A1_A2,-0.843022221147513,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B2,BN99A1_A3,-1.98591505762683,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B2,BN99A1_B1,1.48144261123864,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B2,BN99A1_B2,-1.8815164069481,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B2,BN99A1_B3,-1.13466841125963,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B2,BN99A1_C1,0.389730297542566,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B2,BN99A1_C2,1.68505590665696,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B2,BN99A1_C3,-1.49365426608216,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B2,BN99B_A1,-1.87336438351264,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B2,BN99B_A2,-1.49611796645511,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B2,BN99B_A3,-1.50875655005442,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B2,BN99B_B1,-1.96006191980233,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B2,BN99B_B3,-1.78334844567591,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B2,BN99B_C1,-2.31270164545854,1999,1999,biosolids,biosolids,19,2018,1
BN99B_B2,BN99B_C2,-1.65498763185081,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B2,BN99B_C3,-1.44398076751779,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B3,BN99A1_A1,-1.36372675041415,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B3,BN99A1_A2,-1.10349295979208,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B3,BN99A1_A3,-1.1343199013566,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B3,BN99A1_B1,0.999923563965289,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B3,BN99A1_B2,-1.60161921514531,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B3,BN99A1_B3,-2.03647920291038,1999,1999,biosolids,biosolids,19,2018,1
BN99B_B3,BN99A1_C1,-0.0131951279113709,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B3,BN99A1_C2,0.532718052064016,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B3,BN99A1_C3,-1.56900415285594,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B3,BN99B_A1,-1.73194594635847,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B3,BN99B_A2,-1.25668822837012,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B3,BN99B_A3,-1.89546119363239,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B3,BN99B_B1,-0.908864727711106,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B3,BN99B_B2,-1.78334844567591,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B3,BN99B_C1,-1.23510800101406,1999,1999,biosolids,biosolids,19,2018,0
BN99B_B3,BN99B_C2,-2.02492705480948,1999,1999,biosolids,biosolids,19,2018,1
BN99B_B3,BN99B_C3,-1.0290776852838,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C1,BN99A1_A1,-1.2783909076956,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C1,BN99A1_A2,-0.811149524927372,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C1,BN99A1_A3,-0.94208158552632,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C1,BN99A1_B1,1.18546697575559,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C1,BN99A1_B2,-1.04831359036429,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C1,BN99A1_B3,-1.266083091257,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C1,BN99A1_C1,-0.333395601400131,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C1,BN99A1_C2,0.598293113108001,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C1,BN99A1_C3,-1.14081367649534,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C1,BN99B_A1,-1.47879201086541,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C1,BN99B_A2,-1.33900216337773,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C1,BN99B_A3,-2.03357779110757,1999,1999,biosolids,biosolids,19,2018,1
BN99B_C1,BN99B_B1,-0.800438663634394,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C1,BN99B_B2,-2.31270164545854,1999,1999,biosolids,biosolids,19,2018,1
BN99B_C1,BN99B_B3,-1.23510800101406,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C1,BN99B_C2,-1.15073685820328,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C1,BN99B_C3,-1.05133315760124,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C2,BN99A1_A1,-0.610244335906536,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C2,BN99A1_A2,-0.981218509486892,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C2,BN99A1_A3,-1.2448302632511,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C2,BN99A1_B1,0.582167055270462,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C2,BN99A1_B2,-1.45142958521616,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C2,BN99A1_B3,-1.56912002938494,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C2,BN99A1_C1,-1.75882152611287,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C2,BN99A1_C2,0.778229904502924,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C2,BN99A1_C3,-1.66321545154231,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C2,BN99B_A1,-0.959580504587183,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C2,BN99B_A2,-0.834707104350669,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C2,BN99B_A3,-1.88391806735972,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C2,BN99B_B1,-1.82972322301932,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C2,BN99B_B2,-1.65498763185081,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C2,BN99B_B3,-2.02492705480948,1999,1999,biosolids,biosolids,19,2018,1
BN99B_C2,BN99B_C1,-1.15073685820328,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C2,BN99B_C3,-1.64267425575857,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C3,BN99A1_A1,-1.08898749583075,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C3,BN99A1_A2,-0.841328614028478,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C3,BN99A1_A3,-0.440293003933,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C3,BN99A1_B1,1.15931709046586,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C3,BN99A1_B2,-1.11159266027312,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C3,BN99A1_B3,-1.4970580153621,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C3,BN99A1_C1,-1.19213241884157,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C3,BN99A1_C2,0.532513983182692,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C3,BN99A1_C3,-0.994624193344747,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C3,BN99B_A1,-0.959806710890796,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C3,BN99B_A2,-1.03691142283321,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C3,BN99B_A3,-1.95174952667174,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C3,BN99B_B1,-1.68071795659134,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C3,BN99B_B2,-1.44398076751779,1999,1999,biosolids,biosolids,19,2018,0
BN99B_C3,BN99B_B3,-1.0290776852838,1999,1999,biosolids,biosolids,19,2018,0
